campaign_id,environment,primitive,seed,train_steps,state,verdict,screen_decision,primary_metric,delta_primary_metric,baseline_primary_metric,candidate_primary_metric,action_following_enabled,action_following_pass,action_following_observed,latest_checkpoint_step,candidate_checkpoint_retained,candidate_checkpoint_sha256,official_visual_asset_count
acwm-autoloop-confirm-cloth_move-inv_dyn_reward_finetune-s2812-t1000-r1,cloth_move,inv_dyn_reward_finetune,2812,1000,ready,INCONCLUSIVE,confirmation_candidate,ladder_auc_psnr_envmax,25.762364306234986,675.7220985573352,701.4844628635702,True,True,1.0,,True,945efc3123a9aab743ac048465c17ba5c83237d9b07be3549b331cc1123244f4,0
acwm-autoloop-confirm-cloth_move-motion_region_reweight-s2814-t1000-r1,cloth_move,motion_region_reweight,2814,1000,ready,INCONCLUSIVE,confirmation_candidate,ladder_auc_psnr_envmax,23.28583427545857,675.7220985573352,699.0079328327938,True,True,1.0,,True,e4ef3705b0ba7dba9c2e6902ac475da7bbee1ffbbcd945e104220153354d516b,0
acwm-autoloop-confirm-cloth_move-next_forcing-s2802-t1000-r1,cloth_move,next_forcing,2802,1000,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-74.05774905188844,675.7220985573352,601.6643495054468,True,True,1.0,,True,34370fbd7931d95b23535d0754020c0f4237381680c865212d153acccb77aef8,0
acwm-autoloop-confirm-cloth_move-self_forcing_finetune-s2805-t1000-r1,cloth_move,self_forcing_finetune,2805,1000,ready,INCONCLUSIVE,confirmation_candidate,ladder_auc_psnr_envmax,22.059963112094465,675.7220985573352,697.7820616694297,True,True,1.0,,True,6d4690e880138e056759394db2bf8db47e28e338f9c99769a186fa0f89be2aa2,0
acwm-autoloop-confirm-pour_water-motion_region_reweight-s3060-t1000-r1,pour_water,motion_region_reweight,3060,1000,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-103.1573588237211,1408.4182495750538,1305.2608907513327,True,True,1.0,,True,fc9e5fd7cdd4a660af292e7e8bd7e988f823084ba58b5a05a731dc7bd25a3a5c,0
acwm-autoloop-confirm-robot_arm-next_forcing-s2826-t1000-r1,robot_arm,next_forcing,2826,1000,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-51.318482290270026,978.4474031784647,927.1289208881947,True,True,0.5531914893617021,,True,999add2e40d262c32370de063877e695f8901f53c43bc63e4414364f2f56970b,0
acwm-autoloop-confirm-robot_arm-self_forcing_finetune-s2830-t1000-r1,robot_arm,self_forcing_finetune,2830,1000,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-27.766662837367676,978.4474031784647,950.680740341097,True,True,0.5531914893617021,,True,b016d65558639d8eaebf20e1e66f853b6b0a1f18bcdaaff2472e8cfb84835579,0
acwm-autoloop-screen-cloth_move-action_contrastive_finetune-s2700-t512-r1,cloth_move,action_contrastive_finetune,2700,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-67.8908793117381,675.7220985573352,607.8312192455971,True,True,1.0,,True,b57786268e29c5bfd066cd3e75f6d9c9208634b2213b69b50b7497886e28c2ee,0
acwm-autoloop-screen-cloth_move-action_contrastive_finetune-s2806-t512-r1,cloth_move,action_contrastive_finetune,2806,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-21.8753891506758,675.7220985573352,653.8467094066594,True,True,1.0,,True,8c94de34bed431b8a5185f5d7f3bb6027d24872c7134a9f727209a044e0cf2b2,0
acwm-autoloop-screen-cloth_move-action_contrastive_finetune-s2807-t512-r1,cloth_move,action_contrastive_finetune,2807,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-52.109632970294,675.7220985573352,623.6124655870412,True,True,1.0,,True,e6b3153a5509ace13e1bb79a5d9d48217c0dd001a4ac72bc9f1c94de8b670dc1,0
acwm-autoloop-screen-cloth_move-action_contrastive_finetune-s2808-t512-r1,cloth_move,action_contrastive_finetune,2808,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-21.14920683243929,675.7220985573352,654.572891724896,True,True,1.0,,True,7780afc9c5df2291d6179fdc5a36e46faf0aa2e731d5ff16b7464e24f4d29766,0
acwm-autoloop-screen-cloth_move-action_contrastive_finetune-s2809-t512-r1,cloth_move,action_contrastive_finetune,2809,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,42.967631846958625,675.7220985573352,718.6897304042939,True,True,1.0,,True,762c1a03f04682d7ba97959c48e4772bc4bf726428446b97e5539d3ad5c01ed1,0
acwm-autoloop-screen-cloth_move-cfg_guidance_schedule-s914-t512-r1,cloth_move,cfg_guidance_schedule,914,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,22.53368284558678,675.7220985573352,698.255781402922,True,True,1.0,,True,54a0be1c90fcef52a29eb1ade5c195581ecfe721f7f313d75d512bfa96e7b43d,46
acwm-autoloop-screen-cloth_move-dino_rep_injection-s2701-t512-r1,cloth_move,dino_rep_injection,2701,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-26.417744307912585,675.7220985573352,649.3043542494227,True,True,1.0,,True,a06f36eee02aa46056e356d16c09327a69d511b7fb59a56133e8ed3f5800ad36,0
acwm-autoloop-screen-cloth_move-dino_rep_injection-s2813-t512-r1,cloth_move,dino_rep_injection,2813,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,15.900010817665475,675.7220985573352,691.6221093750007,True,True,1.0,,True,5d1a7cefbb15a343b6ffe7a4dbd3bd33840706046039a8492671d0f2048e5d33,0
acwm-autoloop-screen-cloth_move-first_frame_anchor-s903-t512-r1,cloth_move,first_frame_anchor,903,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-30.153890982457483,675.7220985573352,645.5682075748778,True,True,1.0,,True,60378abe8fcfca8a2668a5c718300669d9194c5723c98ae945796a4b7662f3e6,0
acwm-autoloop-screen-cloth_move-history_noise_schedule-s821-t512-r1,cloth_move,history_noise_schedule,821,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,25.190621280834534,675.7220985573352,700.9127198381698,True,True,1.0,,True,27107583840ad6819ccd5f3625d888ac301718c22ee2e51889b3f558297bdb04,0
acwm-autoloop-screen-cloth_move-inv_dyn_reward_finetune-s2810-t512-r1,cloth_move,inv_dyn_reward_finetune,2810,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-36.39385131992435,675.7220985573352,639.3282472374109,True,True,1.0,,True,b842b3ced1edee2e06ef945e1c49325c291f421528ee7f62aeec89e8d9bc0c3f,0
acwm-autoloop-screen-cloth_move-inv_dyn_reward_finetune-s2811-t512-r1,cloth_move,inv_dyn_reward_finetune,2811,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,8.49430365356966,675.7220985573352,684.2164022109049,True,True,1.0,,True,4e995e2f3a97954223d148c975f281fc67502d0e8b84fa1613e5c7388749c25a,0
acwm-autoloop-screen-cloth_move-inv_dyn_reward_finetune-s2812-t512-r1,cloth_move,inv_dyn_reward_finetune,2812,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,6.913478116012016,675.7220985573352,682.6355766733473,True,True,1.0,,True,524e281478af6a42c57f5b2dad2b0aae014c31ef1eef14b52e5e4e0e4930ef79,0
acwm-autoloop-screen-cloth_move-latent_spatial_memory-s872-t512-r1,cloth_move,latent_spatial_memory,872,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-71.5865283038795,675.7220985573352,604.1355702534557,True,True,1.0,,True,8d041bb6431ab84e856e23589e8b4abc67b919d769fc00389e2587b2b6acaba8,0
acwm-autoloop-screen-cloth_move-mixture_reweight-s2800-t512-r1,cloth_move,mixture_reweight,2800,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,48.21308080878396,675.7220985573352,723.9351793661192,True,True,1.0,,True,842e03caa10548ffa67f1fcd77a9c7451d92935e3067ab4cfcec472a5fa96d45,0
acwm-autoloop-screen-cloth_move-motion_region_reweight-s2702-t512-r1,cloth_move,motion_region_reweight,2702,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-8.212441483575617,675.7220985573352,667.5096570737596,True,True,1.0,,True,f675e61b8a5b23373549b66b5c09158ab18fbd6cfa8ca3d862a7321610165a7e,0
acwm-autoloop-screen-cloth_move-motion_region_reweight-s2814-t512-r1,cloth_move,motion_region_reweight,2814,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,2.6668277250682877,675.7220985573352,678.3889262824035,True,True,1.0,,True,02f6ca706ef932a7ef57dd3e4b5022efb4395e91d85feff48ce70bf0431190b9,0
acwm-autoloop-screen-cloth_move-motion_region_reweight-s2815-t512-r1,cloth_move,motion_region_reweight,2815,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-29.810716241169644,675.7220985573352,645.9113823161656,True,True,1.0,,True,20f5f73b7234b8c0a65a3bd994970603476d20a3549dcc8154d7da90d6584251,0
acwm-autoloop-screen-cloth_move-next_forcing-s2802-t512-r1,cloth_move,next_forcing,2802,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,11.905507229944192,675.7220985573352,687.6276057872794,True,True,1.0,,True,3b300477d903eff0626bcb2effc42f974db5bd3d8af1d07b84abd238dd82fae0,0
acwm-autoloop-screen-cloth_move-next_forcing-s2803-t512-r1,cloth_move,next_forcing,2803,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-62.88679189125901,675.7220985573352,612.8353066660762,True,True,1.0,,True,60de71aeac3bc0c428d2dc40eb785c64d11f3fd3a09a2ca6fce2d35bcf2eb74f,0
acwm-autoloop-screen-cloth_move-next_forcing-s801-t512-r1,cloth_move,next_forcing,801,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,11.899992694769253,675.7220985573352,687.6220912521045,True,True,1.0,,True,f2a8a2b8746b3d62d538536cd0c7b43fc70fc2d02a8540fd675b0f75eba0ad23,0
acwm-autoloop-screen-cloth_move-self_forcing_finetune-s2804-t512-r1,cloth_move,self_forcing_finetune,2804,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-3.5644319282213246,675.7220985573352,672.1576666291139,True,True,1.0,,True,3ba290683137adaf758b7bc7309808a3ed3604bc7f06d7a5d1433bc5aa347539,0
acwm-autoloop-screen-cloth_move-self_forcing_finetune-s2805-t512-r1,cloth_move,self_forcing_finetune,2805,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,36.64450411561563,675.7220985573352,712.3666026729509,True,True,1.0,,True,4af84dee96f6d96c4394ca2de95f403d59f1e73c1d9b4f7a4d85984d1422c65a,0
acwm-autoloop-screen-cloth_move-self_forcing_finetune-s875-t512-r1,cloth_move,self_forcing_finetune,875,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,20.624109096073084,675.7220985573352,696.3462076534083,True,True,1.0,,True,5fb19d9dceab6dcfee4c3c03e45c1cce69ec909a91e7616a6ad0c933bb364ef5,0
acwm-autoloop-screen-cloth_move-wmsd_self_distill-s2801-t512-r1,cloth_move,wmsd_self_distill,2801,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-34.875057702565414,675.7220985573352,640.8470408547698,True,True,1.0,,True,92e79bacabf64d2a26ab7237cfca9c3351c392547239b2556f3a5596b9385dda,0
acwm-autoloop-screen-pour_water-action_contrastive_finetune-s2894-t512-r1,pour_water,action_contrastive_finetune,2894,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,21.495256286160384,1408.4182495750538,1429.9135058612142,True,True,1.0,,True,211af265cc83e2b66f13f531c36452a699a374105857c261d4afbfbd14c2acdc,0
acwm-autoloop-screen-pour_water-action_dimension_balancing-s2865-t512-r1,pour_water,action_dimension_balancing,2865,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-23.622403911036145,1408.4182495750538,1384.7958456640176,True,True,1.0,,True,dc1d9862132cdb7e25569da29d19c91b1a2b65b27f22a8fa9555c11e5431cee5,0
acwm-autoloop-screen-pour_water-dino_rep_injection-s2940-t512-r1,pour_water,dino_rep_injection,2940,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-40.91177578367524,1408.4182495750538,1367.5064737913785,True,True,1.0,,True,1d8ee0c86948d923efad9c85b572537fbc0c0b86e0843a4587379d2ca0844d5d,0
acwm-autoloop-screen-pour_water-event_window_reweight-s3005-t512-r1,pour_water,event_window_reweight,3005,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,38.213954391895186,1408.4182495750538,1446.632203966949,True,True,1.0,,True,23880a7d6f70ba52cb9add2afc577a02aabc9042fb0e2942fadf15f3016a5795,0
acwm-autoloop-screen-pour_water-event_window_reweight-s3006-t512-r1,pour_water,event_window_reweight,3006,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-106.94125505174588,1408.4182495750538,1301.476994523308,True,True,1.0,,True,abd43ccabeca5b361858453b56f68812ce2b26f78ae32dde8f135466b0bd60be,0
acwm-autoloop-screen-pour_water-event_window_reweight-s3055-t512-r1,pour_water,event_window_reweight,3055,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-24.26078565094099,1408.4182495750538,1384.1574639241128,True,True,1.0,,True,a1e2a4951644df8e9367a1cdce24779a58d51014018c7efa5d1a6b0bd19c0eeb,0
acwm-autoloop-screen-pour_water-event_window_reweight-s3056-t512-r1,pour_water,event_window_reweight,3056,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,27.1307512374633,1408.4182495750538,1435.549000812517,True,True,1.0,,True,08696793489ce345cdb92f853e84bc08a51573f483de364d5c705d3aef23310b,0
acwm-autoloop-screen-pour_water-history_noise_schedule-s811-t512-r1,pour_water,history_noise_schedule,811,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-159.85716795368307,1408.4182495750538,1248.5610816213707,True,True,1.0,,True,87f3f70fdc6dea9d55cdc3d4a07bc2c11bdec2f78ca6444fca61e1ec0a97c13e,0
acwm-autoloop-screen-pour_water-inv_dyn_reward_finetune-s2905-t512-r1,pour_water,inv_dyn_reward_finetune,2905,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-25.800932254377358,1408.4182495750538,1382.6173173206764,True,True,1.0,,True,306f07985351369d5dcea7b8138382bd9fa3ee627856aaa12a73fc20e1c92e79,0
acwm-autoloop-screen-pour_water-motion_region_reweight-s2943-t512-r1,pour_water,motion_region_reweight,2943,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-137.88217176443027,1408.4182495750538,1270.5360778106235,True,True,1.0,,True,b568c8332f2935fa773e5c547c98f91555a64d8bff6b613b6014ceb682076ace,0
acwm-autoloop-screen-pour_water-motion_region_reweight-s3052-t512-r1,pour_water,motion_region_reweight,3052,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-231.3671672674434,1408.4182495750538,1177.0510823076104,True,True,1.0,,True,75bd56db0ed6ef6c42ecba8bac0701946a0c6d7c237a4a8300ef8c16de7dae4e,0
acwm-autoloop-screen-pour_water-motion_region_reweight-s3053-t512-r1,pour_water,motion_region_reweight,3053,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-66.31572554772515,1408.4182495750538,1342.1025240273286,True,True,1.0,,True,c4652336829de992fbc80c11ce05e8a4b251888b507d88ed11f29beec65ae9cd,0
acwm-autoloop-screen-pour_water-motion_region_reweight-s3054-t512-r1,pour_water,motion_region_reweight,3054,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,27.60360689453364,1408.4182495750538,1436.0218564695874,True,True,1.0,,True,b8333f38cd9179552e7ce08d5bad2f1b579b220a8e102748af7d40fec8625d8b,0
acwm-autoloop-screen-pour_water-motion_region_reweight-s3059-t512-r1,pour_water,motion_region_reweight,3059,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-227.563154031448,2392.5178040551946,2164.9546500237466,True,True,1.0,,True,54ac99afa0916bbb9be7d055258b502d9519db6d78ff31d6865decb92752aafc,0
acwm-autoloop-screen-pour_water-motion_region_reweight-s3060-t512-r1,pour_water,motion_region_reweight,3060,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,81.64872441382158,2392.5178040551946,2474.166528469016,True,True,1.0,,True,34a6d04dc1f458e6855ecc6b7d9408313d96d36159da651551c3c37bfc829776,0
acwm-autoloop-screen-pour_water-next_forcing-s3018-t512-r1,pour_water,next_forcing,3018,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-271.6007433891016,1408.4182495750538,1136.8175061859522,True,True,1.0,,True,25aaf8c9fd6af9cc416fbe34e343e3b856f154b363d66cf651dfa8ef9257e9b3,0
acwm-autoloop-screen-pour_water-next_forcing-s3051-t512-r1,pour_water,next_forcing,3051,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-4.6139324276630305,1408.4182495750538,1403.8043171473907,True,True,1.0,,True,3adfe057eea7ca30af6581cb3a816ba687d0f7f6a904b6979e790e4a93909c62,0
acwm-autoloop-screen-pour_water-self_forcing_finetune-s2862-t512-r1,pour_water,self_forcing_finetune,2862,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,77.74550741436042,1408.4182495750538,1486.1637569894142,True,True,1.0,,True,1dc080b8098d1b6f1fb502d38efc9d1cfa19373da7175a739b2654e56a800ef6,0
acwm-autoloop-screen-pour_water-self_forcing_finetune-s2887-t512-r1,pour_water,self_forcing_finetune,2887,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,11.002971596035195,1408.4182495750538,1419.421221171089,True,True,1.0,,True,40b7896eb19cc84df94810efd0c2d5de9ba562bffdbaee62d84d68d5237e1e90,0
acwm-autoloop-screen-pour_water-self_forcing_finetune-s3061-t512-r1,pour_water,self_forcing_finetune,3061,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-42.38246691730137,2392.5178040551946,2350.135337137893,True,True,1.0,,True,06d01856bd4d144effbbe64e36cdb78f86ddf127cf02ccd5157f2a350d2fe0a7,0
acwm-autoloop-screen-pour_water-self_forcing_finetune-s3063-t512-r1,pour_water,self_forcing_finetune,3063,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-39.81268886834732,2392.5178040551946,2352.7051151868473,True,True,1.0,,True,61ab62d24c3924ed79201839092cd24a1e192a471c95e5c96cc5253da9b95798,0
acwm-autoloop-screen-pour_water-self_forcing_finetune-s873-t512-r1,pour_water,self_forcing_finetune,873,512,ready,INCONCLUSIVE,promote_to_confirmation,ladder_auc_psnr_envmax,84.05862586324656,1408.4182495750538,1492.4768754383003,True,True,1.0,,True,afe43599735236e87477014ba16c69705173b6c6bece652ba5f3270bf95e63e0,0
acwm-autoloop-screen-push_cube-action_contrastive_finetune-s2012-t512-r1,push_cube,action_contrastive_finetune,2012,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-110.06103794838327,1369.3610536173535,1259.3000156689702,True,True,0.0,,True,e8f04e43ce474760bc0afd857690419e3151b3a2f470959f07f0e9faa0883630,0
acwm-autoloop-screen-push_cube-action_contrastive_finetune-s2015-t512-r1,push_cube,action_contrastive_finetune,2015,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-36.14298764280397,1369.3610536173535,1333.2180659745495,True,True,0.0,,True,dc4840037f538021d6733c9a3cddd22acbd0ad94708dccc9252b1196fd613e01,0
acwm-autoloop-screen-push_cube-action_contrastive_finetune-s2825-t512-r1,push_cube,action_contrastive_finetune,2825,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-67.0352302564545,1369.3610536173535,1302.325823360899,True,True,0.0,,True,47f2cca6e6fdc6756cf1e1271e3d5770b59b47f86f47efbec6950c46f1e6568d,0
acwm-autoloop-screen-push_cube-action_contrastive_finetune-s2826-t512-r1,push_cube,action_contrastive_finetune,2826,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-135.69192595453387,1369.3610536173535,1233.6691276628196,True,True,0.0,,True,f4c5a9fb024834b2988b4853781d334cdcb6ed3873200132195f3130f78933cf,0
acwm-autoloop-screen-push_cube-action_contrastive_finetune-s2827-t512-r1,push_cube,action_contrastive_finetune,2827,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-86.62089986407841,1369.3610536173535,1282.740153753275,True,True,0.0,,True,f53eb2c499f8b4bb764c2c4aa3ead066318ecc0d7edea9af125ba583bdae6e69,0
acwm-autoloop-screen-push_cube-dino_rep_injection-s1600-t512-r1,push_cube,dino_rep_injection,1600,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-180.17320636576756,1369.3610536173535,1189.187847251586,True,True,0.0,,True,09654d1bc74cc83ed779c07d4841cbd6f5fe1fb0b520d46048e1808a2d86f0b3,0
acwm-autoloop-screen-push_cube-dino_rep_injection-s990-t512-r1,push_cube,dino_rep_injection,990,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-105.23614907431852,1369.3610536173535,1264.124904543035,True,True,0.0,,True,584cc5e264e1b8903be4b5fbe34e3245a761097d08101c7af255560bf4e3dc50,0
acwm-autoloop-screen-push_cube-inv_dyn_reward_finetune-s851-t512-r1,push_cube,inv_dyn_reward_finetune,851,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-111.8084716217329,1369.3610536173535,1257.5525819956206,True,True,0.0,,True,bf367d162ca3430a6c91c916e7dea2c9b440deb197f244d31b874b91c58270cd,0
acwm-autoloop-screen-push_cube-inv_dyn_reward_finetune-s977-t512-r1,push_cube,inv_dyn_reward_finetune,977,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-178.37636819584463,1369.3610536173535,1190.9846854215089,True,True,0.0,,True,4a906a4c179b5e2def674bbf63871c154fdad9866e16a944b13d1ad32d4e120d,0
acwm-autoloop-screen-push_cube-inv_dyn_reward_finetune-s980-t512-r1,push_cube,inv_dyn_reward_finetune,980,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-92.81995464546048,1369.3610536173535,1276.541098971893,True,True,0.0,,True,8e2a669a04a25f81fe28d4fd93386cd1a6bfa68a47cd89d5d94f03661c8c2d25,0
acwm-autoloop-screen-push_cube-latent_motion_prior-s863-t512-r1,push_cube,latent_motion_prior,863,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-122.95866165088478,1369.3610536173535,1246.4023919664687,True,True,0.0,,True,ca039a6d608845a4a824b17b59ba2086dfc45f411a2b69acf45996c17fff31b0,0
acwm-autoloop-screen-push_cube-latent_motion_prior-s994-t512-r1,push_cube,latent_motion_prior,994,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-219.81756331603196,1369.3610536173535,1149.5434903013215,True,True,0.0,,True,8d789cea9d11b9472ae87a04d8d81aa7ae3de5bfb6c46211acc73f99ae3b6ed3,0
acwm-autoloop-screen-push_cube-latent_motion_prior-s997-t512-r1,push_cube,latent_motion_prior,997,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-38.82764157893075,1369.3610536173535,1330.5334120384227,True,True,0.0,,True,e88b22b8e7feae5d4f496b23dc0b6b8f0b5106834fefbd5f52a57e1af6c4cce1,0
acwm-autoloop-screen-push_cube-mixture_reweight-s2603-t512-r1,push_cube,mixture_reweight,2603,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-94.52246754978773,1369.3610536173535,1274.8385860675658,True,True,0.0,,True,018c96f8055156932f2ae7f81c7aa5a0d3421f83a2c2b91741f1c5aa261b76d9,0
acwm-autoloop-screen-push_cube-mixture_reweight-s2604-t512-r1,push_cube,mixture_reweight,2604,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-159.88751203675952,1369.3610536173535,1209.473541580594,True,True,0.0,,True,f7d51fc45a8a24a6c17d4c35ffbf97febc44a39d1a7ec10f5525d4ce77d51459,0
acwm-autoloop-screen-push_cube-mixture_reweight-s963-t512-r1,push_cube,mixture_reweight,963,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-93.29363045202604,1369.3610536173535,1276.0674231653275,True,True,0.0,,True,688dcdfb75d8205482e36b913bbd639277885f0e2e348e09b3744352f9998ee4,0
acwm-autoloop-screen-push_cube-mixture_reweight-s967-t512-r1,push_cube,mixture_reweight,967,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-78.36268781517151,1369.3610536173535,1290.998365802182,True,True,0.0,,True,4255dcd109ac33f1dcb0611f261c6ebd8b885e80b2d567c77885afff2e2218c0,0
acwm-autoloop-screen-push_cube-mixture_reweight-s973-t512-r1,push_cube,mixture_reweight,973,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-103.0077737603649,1369.3610536173535,1266.3532798569886,True,True,0.0,,True,563712d7577144752e644ec0802be3bd293cbe0a7d911e7891f8f5468a795c8b,0
acwm-autoloop-screen-push_cube-motion_region_reweight-s2080-t512-r1,push_cube,motion_region_reweight,2080,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-132.68427603653367,1369.3610536173535,1236.6767775808198,True,True,0.0,,True,3d9272f52656419fe1097853d96dfb8878dafcf468969156d60e860883b18a54,0
acwm-autoloop-screen-push_cube-motion_region_reweight-s2083-t512-r1,push_cube,motion_region_reweight,2083,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-200.41141441608647,1369.3610536173535,1168.949639201267,True,True,0.0,,True,d259b2e9a3c65fed37adc63ab1b2fdb562015a7e234d512262a2ad07f09ad2d3,0
acwm-autoloop-screen-push_cube-motion_region_reweight-s2086-t512-r1,push_cube,motion_region_reweight,2086,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-149.30770482837693,1369.3610536173535,1220.0533487889766,True,True,0.0,,True,0e077bf789c5b57fed6eedcf8f23a570c962b017aeccd3f6cf92a7b06463a198,0
acwm-autoloop-screen-push_cube-motion_region_reweight-s2605-t512-r1,push_cube,motion_region_reweight,2605,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-151.15592359403604,1369.3610536173535,1218.2051300233175,True,True,0.0,,True,1158c0f8c6e215a9d967ec86f59d731c11bff42cf9743770aee61287a170f89a,0
acwm-autoloop-screen-push_cube-motion_region_reweight-s2825-t512-r1,push_cube,motion_region_reweight,2825,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-212.10316764132244,1369.3610536173535,1157.257885976031,True,True,0.0,,True,38b74504f964a4fba1a241a2dbac73d40a0a08a5e1c33cb937e6b1c10a13940d,0
acwm-autoloop-screen-push_cube-next_forcing-s801-t512-r1,push_cube,next_forcing,801,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-70.06831235387767,1369.3610536173535,1299.2927412634758,True,True,0.0,,True,3acb2369f37cefa2d0488676c08e9fa02889d8fe39b4eeaf06c3f0916c3cc330,0
